framework,source_path,source_sha,source_line,action_family,adapter_id,native_executor_verified,canonical_executor_verified,external_network_required,prior_exclusion_status,deterministic_selection_score,eligible,detail,argument_name,source_compatibility_result,compatibility_scope
Microsoft Agent Framework,python/packages/core/tests/core/test_compaction.py,693d41693efd002e72153534b186cafefa2b4b0ae331e51ffb00efb94c1557d2,1720,state_memory,NONE,false,false,unknown,CLEAR,a66fb0daad8b4f7ea9b4000ae2be7646d792d39892ecb2cda50cfbca0ae82aa2,false,_MockSessionContext,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_compaction.py,693d41693efd002e72153534b186cafefa2b4b0ae331e51ffb00efb94c1557d2,1729,state_memory,NONE,false,false,unknown,CLEAR,d16dab3d215f65d1ef1becdad708e4673eb91f9ee72f457da63fcb86e5296c43,false,_MockSession,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_compaction.py,693d41693efd002e72153534b186cafefa2b4b0ae331e51ffb00efb94c1557d2,1739,state_memory,NONE,false,false,unknown,CLEAR,ec3ab7c2fe06ac166eb5595ce505e0875706534eadafc0749fd2a7232bfa261c,false,_InMemoryHistoryProvider,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_compaction.py,693d41693efd002e72153534b186cafefa2b4b0ae331e51ffb00efb94c1557d2,1759,state_memory,NONE,false,false,unknown,CLEAR,01be47394883b2fdb4d7cdd46331288b1042a2612a09af528113891406985d90,false,_InMemoryHistoryProvider,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_function_invocation_logic.py,4c261b1e0419b4790bf15d0a647697a2ad9d9756aa2ce2348f7a7ea8df7d767a,66,state_memory,NONE,false,false,unknown,EXCLUDED,be13f746e0fd0013149dc152b5bfe63a524493006665273ccaec2e84a1b1354d,false,AgentSession,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_function_invocation_logic.py,4c261b1e0419b4790bf15d0a647697a2ad9d9756aa2ce2348f7a7ea8df7d767a,114,state_memory,NONE,false,false,unknown,EXCLUDED,6f7e5a8787de80b2cb910f30c51dd05f5f8f236efd067279bfda0efc198dc044,false,AgentSession,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_function_invocation_logic.py,4c261b1e0419b4790bf15d0a647697a2ad9d9756aa2ce2348f7a7ea8df7d767a,138,state_memory,NONE,false,false,unknown,EXCLUDED,5ea87eae76fc016ea593ee4489dfaf2f84d75753a8ab353076bc4db36644f160,false,AgentSession,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_function_invocation_logic.py,4c261b1e0419b4790bf15d0a647697a2ad9d9756aa2ce2348f7a7ea8df7d767a,176,state_memory,NONE,false,false,unknown,EXCLUDED,104d139a4da74d8753070e3b925798ed2c3eb639243a4c20d2825c7aa01af9cb,false,AgentSession,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_function_invocation_logic.py,4c261b1e0419b4790bf15d0a647697a2ad9d9756aa2ce2348f7a7ea8df7d767a,184,hitl_resume,NONE,false,false,unknown,EXCLUDED,106d11b8f47d3320c4102c91201b8baade35a404db415640f46d9d78347e3072,false,_store_already_approved_approval_requests,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_function_invocation_logic.py,4c261b1e0419b4790bf15d0a647697a2ad9d9756aa2ce2348f7a7ea8df7d767a,210,state_memory,NONE,false,false,unknown,EXCLUDED,74beb0335b6a3c79d0c52b9076437ab4bbbb938769ea02e668ef9453a994f00c,false,AgentSession,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_function_invocation_logic.py,4c261b1e0419b4790bf15d0a647697a2ad9d9756aa2ce2348f7a7ea8df7d767a,252,state_memory,NONE,false,false,unknown,EXCLUDED,506983611ba3fbd146321201d99f9bcf0d2f00a1feab230dfc3f24d9e7531390,false,AgentSession,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_function_invocation_logic.py,4c261b1e0419b4790bf15d0a647697a2ad9d9756aa2ce2348f7a7ea8df7d767a,393,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,true,true,false,EXCLUDED,6d4fb985deb3b28c05279874fd188216ab5dcb4d1f1a56087febf2514248a7eb,false,ai_func,arg1,FROZEN_GENERIC_SCALAR_TOOL_ADAPTER,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_function_invocation_logic.py,4c261b1e0419b4790bf15d0a647697a2ad9d9756aa2ce2348f7a7ea8df7d767a,392,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,EXCLUDED,d367164bebe04527df36b86d70928b28e0f91abcdbce476d7e24aee5ad53f407,false,tool,,NO_ONE_STRING_ARGUMENT_DECORATED_TOOL_DEFINITION,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_function_invocation_logic.py,4c261b1e0419b4790bf15d0a647697a2ad9d9756aa2ce2348f7a7ea8df7d767a,431,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,true,true,false,EXCLUDED,582ffddcc71e2b7e4bb2ee945a762b4c6964b608cdbc57d5c960c9afe89eec0d,false,ai_func,arg1,FROZEN_GENERIC_SCALAR_TOOL_ADAPTER,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_function_invocation_logic.py,4c261b1e0419b4790bf15d0a647697a2ad9d9756aa2ce2348f7a7ea8df7d767a,430,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,EXCLUDED,b8b52f1a394d8b948b12620e511f35dbe0ac7582fb8602479e17c0885f428099,false,tool,,NO_ONE_STRING_ARGUMENT_DECORATED_TOOL_DEFINITION,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_function_invocation_logic.py,4c261b1e0419b4790bf15d0a647697a2ad9d9756aa2ce2348f7a7ea8df7d767a,462,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,true,true,false,EXCLUDED,caf969a49226cf2835c65cd3a3f3ed39b5994b371bf0bf7fc53d57176208695a,false,ai_func,arg1,FROZEN_GENERIC_SCALAR_TOOL_ADAPTER,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_function_invocation_logic.py,4c261b1e0419b4790bf15d0a647697a2ad9d9756aa2ce2348f7a7ea8df7d767a,461,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,EXCLUDED,0b3cfff46de65609de59ecb78a352203ad0ab969432dcba62f0f923a22fbfdea,false,tool,,NO_ONE_STRING_ARGUMENT_DECORATED_TOOL_DEFINITION,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_function_invocation_logic.py,4c261b1e0419b4790bf15d0a647697a2ad9d9756aa2ce2348f7a7ea8df7d767a,504,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,true,true,false,EXCLUDED,5f935cf7e19e2fee4bb0005487640d5ce891541d4d2f6b19141fe2354df0b6c0,false,ai_func,arg1,FROZEN_GENERIC_SCALAR_TOOL_ADAPTER,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_function_invocation_logic.py,4c261b1e0419b4790bf15d0a647697a2ad9d9756aa2ce2348f7a7ea8df7d767a,503,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,EXCLUDED,c47dadf091cc83086309f1b4c03cdb50e5d5c84deee244938b457e57b075a12f,false,tool,,NO_ONE_STRING_ARGUMENT_DECORATED_TOOL_DEFINITION,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_function_invocation_logic.py,4c261b1e0419b4790bf15d0a647697a2ad9d9756aa2ce2348f7a7ea8df7d767a,565,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,true,true,false,EXCLUDED,8569fd98a079269025b1da665a63225609f969d47e25d7888c55798ac5be18c1,false,ai_func,arg1,FROZEN_GENERIC_SCALAR_TOOL_ADAPTER,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_function_invocation_logic.py,4c261b1e0419b4790bf15d0a647697a2ad9d9756aa2ce2348f7a7ea8df7d767a,564,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,EXCLUDED,b3167698adb99b98a00aa13a53e6d607be9ea8c282073f792630a606a1d41d0f,false,tool,,NO_ONE_STRING_ARGUMENT_DECORATED_TOOL_DEFINITION,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_function_invocation_logic.py,4c261b1e0419b4790bf15d0a647697a2ad9d9756aa2ce2348f7a7ea8df7d767a,627,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,true,true,false,EXCLUDED,a8072c961038709013bad42933ba48bb1e7f65d39dc4a64779d8f6e400807428,false,ai_func,arg1,FROZEN_GENERIC_SCALAR_TOOL_ADAPTER,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_function_invocation_logic.py,4c261b1e0419b4790bf15d0a647697a2ad9d9756aa2ce2348f7a7ea8df7d767a,626,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,EXCLUDED,889e5f2e310b9737f2cb626619cef4135dacb352142db3fa806bed2e21563556,false,tool,,NO_ONE_STRING_ARGUMENT_DECORATED_TOOL_DEFINITION,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_function_invocation_logic.py,4c261b1e0419b4790bf15d0a647697a2ad9d9756aa2ce2348f7a7ea8df7d767a,671,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,true,true,false,EXCLUDED,e38378a981f2595d279381944e6f5cccaa244e7def8c3027803baab7d7a550a8,false,ai_func,arg1,FROZEN_GENERIC_SCALAR_TOOL_ADAPTER,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_function_invocation_logic.py,4c261b1e0419b4790bf15d0a647697a2ad9d9756aa2ce2348f7a7ea8df7d767a,670,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,EXCLUDED,665df13f563e74fb160f4f0a590574c855e1d75e6e33f9abbded6525b5a8753e,false,tool,,NO_ONE_STRING_ARGUMENT_DECORATED_TOOL_DEFINITION,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_function_invocation_logic.py,4c261b1e0419b4790bf15d0a647697a2ad9d9756aa2ce2348f7a7ea8df7d767a,728,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,true,true,false,EXCLUDED,5176daae063a94269e3e748839bd5050013d76d70921c621b4fc032e755d911d,false,ai_func,arg1,FROZEN_GENERIC_SCALAR_TOOL_ADAPTER,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_function_invocation_logic.py,4c261b1e0419b4790bf15d0a647697a2ad9d9756aa2ce2348f7a7ea8df7d767a,727,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,EXCLUDED,7773780c8f508e3b7a4b821b23109c11be22bc141377635663537a4cd5770a88,false,tool,,NO_ONE_STRING_ARGUMENT_DECORATED_TOOL_DEFINITION,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_function_invocation_logic.py,4c261b1e0419b4790bf15d0a647697a2ad9d9756aa2ce2348f7a7ea8df7d767a,749,instructions,NONE,false,false,unknown,EXCLUDED,60a5777f185bcdd0e1881eb90e34a08fd99c126411056ec4fcba2fa1a1ddfcc8,false,Agent,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_function_invocation_logic.py,4c261b1e0419b4790bf15d0a647697a2ad9d9756aa2ce2348f7a7ea8df7d767a,752,state_memory,NONE,false,false,unknown,EXCLUDED,4c41afc6540a3dcfdf1d4cc0cc92d1f9b1e7732a5fae690fa7c35a13299e6ea8,false,agent.create_session,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_function_invocation_logic.py,4c261b1e0419b4790bf15d0a647697a2ad9d9756aa2ce2348f7a7ea8df7d767a,765,state_memory,NONE,false,false,unknown,EXCLUDED,10529e3e16044082e80b7aa8270f72c210512fc91bcb443403099b9f9deb9dcd,false,aiohttp.ClientSession,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_function_invocation_logic.py,4c261b1e0419b4790bf15d0a647697a2ad9d9756aa2ce2348f7a7ea8df7d767a,785,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,true,true,false,EXCLUDED,659d1e9dd25aa1cd51ffd88aa0451902a3f8f7b4dfb4d10ced847867d3e5bcd4,false,ai_func,arg1,FROZEN_GENERIC_SCALAR_TOOL_ADAPTER,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_function_invocation_logic.py,4c261b1e0419b4790bf15d0a647697a2ad9d9756aa2ce2348f7a7ea8df7d767a,784,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,EXCLUDED,e93f103dae18fc306139d83cc5eab69c00c3fd5a3b12d61df35462e43846ef6a,false,tool,,NO_ONE_STRING_ARGUMENT_DECORATED_TOOL_DEFINITION,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_function_invocation_logic.py,4c261b1e0419b4790bf15d0a647697a2ad9d9756aa2ce2348f7a7ea8df7d767a,806,instructions,NONE,false,false,unknown,EXCLUDED,db4e1c0d184e60727621dd2a9cba36dee6722f82d8bab2f77753b4aeb806b7ad,false,Agent,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_function_invocation_logic.py,4c261b1e0419b4790bf15d0a647697a2ad9d9756aa2ce2348f7a7ea8df7d767a,814,state_memory,NONE,false,false,unknown,EXCLUDED,b1e9dd5914249912230e3e38ecc7479603e5f3aa0f5ee7b5a7ba392f36c3c6e3,false,agent.create_session,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_function_invocation_logic.py,4c261b1e0419b4790bf15d0a647697a2ad9d9756aa2ce2348f7a7ea8df7d767a,854,state_memory,NONE,false,false,unknown,EXCLUDED,a1d366d4c936fe8b481231d5eeab96b2b2e68582adb44f50d9c7b719b37168f2,false,aiohttp.ClientSession,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_function_invocation_logic.py,4c261b1e0419b4790bf15d0a647697a2ad9d9756aa2ce2348f7a7ea8df7d767a,859,fanout_fanin,NONE,false,false,unknown,EXCLUDED,e9afffc7856e95c7ecd806a7947e0c3ca62f17ba3347002d01b088e23e08f493,false,thread.join,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_function_invocation_logic.py,4c261b1e0419b4790bf15d0a647697a2ad9d9756aa2ce2348f7a7ea8df7d767a,905,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,true,true,false,EXCLUDED,2711f302c5df452ac4343be7374e6d4f8a07544d4b36bf0971811cb97ff4240c,false,func_no_approval,arg1,FROZEN_GENERIC_SCALAR_TOOL_ADAPTER,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_function_invocation_logic.py,4c261b1e0419b4790bf15d0a647697a2ad9d9756aa2ce2348f7a7ea8df7d767a,904,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,EXCLUDED,2178d798b4871d3eb2e2e8a23a725f84e3b065bb16ddcb51fbc20f5e424a8dfa,false,tool,,NO_ONE_STRING_ARGUMENT_DECORATED_TOOL_DEFINITION,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_function_invocation_logic.py,4c261b1e0419b4790bf15d0a647697a2ad9d9756aa2ce2348f7a7ea8df7d767a,911,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,true,true,false,EXCLUDED,0c24cb6f15a6a9328abf1f0bb6627ebd5285ab995c76c4632c0e1eb1031fdf92,false,func_with_approval,arg1,FROZEN_GENERIC_SCALAR_TOOL_ADAPTER,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_function_invocation_logic.py,4c261b1e0419b4790bf15d0a647697a2ad9d9756aa2ce2348f7a7ea8df7d767a,910,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,EXCLUDED,def08e63930b20ce2ca5b9c1dc34cd8000b22ce14e5099bf6dc21090b029667c,false,tool,,NO_ONE_STRING_ARGUMENT_DECORATED_TOOL_DEFINITION,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_function_invocation_logic.py,4c261b1e0419b4790bf15d0a647697a2ad9d9756aa2ce2348f7a7ea8df7d767a,917,conditional_edge,NONE,false,false,unknown,EXCLUDED,7291d1a72109cb8a029b229f4f9ebd9e07ed62fa28cfeec6c5238e8a432e992b,false,num_functions == 1,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_function_invocation_logic.py,4c261b1e0419b4790bf15d0a647697a2ad9d9756aa2ce2348f7a7ea8df7d767a,986,conditional_edge,NONE,false,false,unknown,EXCLUDED,5de88391a7e78431a5bb4bba6e79d87312669ee5f5f2920da509d9574a56e259,false,thread_type == 'service',,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_function_invocation_logic.py,4c261b1e0419b4790bf15d0a647697a2ad9d9756aa2ce2348f7a7ea8df7d767a,988,conditional_edge,NONE,false,false,unknown,EXCLUDED,bb41520eb43b71ec00d3f44a44b338c21a62c4c5a2367adf8ec9d598450da4d6,false,not approval_required or approval_required == 'mixed',,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_function_invocation_logic.py,4c261b1e0419b4790bf15d0a647697a2ad9d9756aa2ce2348f7a7ea8df7d767a,994,conditional_edge,NONE,false,false,unknown,EXCLUDED,bfa0ee6527845a6ac58122240babe1c602898937bfd81e40548235ca765c9cde,false,num_functions == 1,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_function_invocation_logic.py,4c261b1e0419b4790bf15d0a647697a2ad9d9756aa2ce2348f7a7ea8df7d767a,995,conditional_edge,NONE,false,false,unknown,EXCLUDED,76521b10eab5c6788480e7c94d402c0ec3cc6a8af06fb82debac65486427c2a4,false,approval_required,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_function_invocation_logic.py,4c261b1e0419b4790bf15d0a647697a2ad9d9756aa2ce2348f7a7ea8df7d767a,1037,conditional_edge,NONE,false,false,unknown,EXCLUDED,d2c58c2e2652571fafb55f3caf29038ea49e82b0fa5da9724d85c6fbe7b4041c,false,not streaming,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_function_invocation_logic.py,4c261b1e0419b4790bf15d0a647697a2ad9d9756aa2ce2348f7a7ea8df7d767a,1064,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,true,true,false,EXCLUDED,0a3533ba71a521b917093cad493f33685b7e3191f8b8958004fc018c77685718,false,func_no_approval,arg1,FROZEN_GENERIC_SCALAR_TOOL_ADAPTER,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_function_invocation_logic.py,4c261b1e0419b4790bf15d0a647697a2ad9d9756aa2ce2348f7a7ea8df7d767a,1063,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,EXCLUDED,199f4e7f882f588cc26c7fb1b01affb5656702d44b5773cbae7d228f48604382,false,tool,,NO_ONE_STRING_ARGUMENT_DECORATED_TOOL_DEFINITION,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_function_invocation_logic.py,4c261b1e0419b4790bf15d0a647697a2ad9d9756aa2ce2348f7a7ea8df7d767a,1093,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,true,true,false,EXCLUDED,debbb2a8d2484548dbe44165b337ddeec96232b29925d59cf782ea6b59a4083e,false,func_no_approval,arg1,FROZEN_GENERIC_SCALAR_TOOL_ADAPTER,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_function_invocation_logic.py,4c261b1e0419b4790bf15d0a647697a2ad9d9756aa2ce2348f7a7ea8df7d767a,1092,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,EXCLUDED,d8bd6d720a267b4b533b26659a6ef585736e02925c807f3a225e207883c74a41,false,tool,,NO_ONE_STRING_ARGUMENT_DECORATED_TOOL_DEFINITION,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_function_invocation_logic.py,4c261b1e0419b4790bf15d0a647697a2ad9d9756aa2ce2348f7a7ea8df7d767a,1121,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,true,true,false,EXCLUDED,a6519f0fd47107aa4cbdc562edda1fbfedccadbd2e7dbd7f3217830f0ced1a07,false,func_with_approval,arg1,FROZEN_GENERIC_SCALAR_TOOL_ADAPTER,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_function_invocation_logic.py,4c261b1e0419b4790bf15d0a647697a2ad9d9756aa2ce2348f7a7ea8df7d767a,1120,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,EXCLUDED,6560ac2d72f05789691fc78906a7dcaaffe9c13846e397649a766b92cf8ae0e2,false,tool,,NO_ONE_STRING_ARGUMENT_DECORATED_TOOL_DEFINITION,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_function_invocation_logic.py,4c261b1e0419b4790bf15d0a647697a2ad9d9756aa2ce2348f7a7ea8df7d767a,1147,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,true,true,false,EXCLUDED,d214fbb540965a5a4f68e78dceeea74622f3916357b37c18a110b96f0df7896b,false,func_no_approval,arg1,FROZEN_GENERIC_SCALAR_TOOL_ADAPTER,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_function_invocation_logic.py,4c261b1e0419b4790bf15d0a647697a2ad9d9756aa2ce2348f7a7ea8df7d767a,1146,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,EXCLUDED,b42c37a2486db7a851410e2d839bf68c6ba030d0396e4ef3d92e2b83ce6e33cb,false,tool,,NO_ONE_STRING_ARGUMENT_DECORATED_TOOL_DEFINITION,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_function_invocation_logic.py,4c261b1e0419b4790bf15d0a647697a2ad9d9756aa2ce2348f7a7ea8df7d767a,1183,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,true,true,false,EXCLUDED,c98c48f7783e192e423d7d97d9f8069294ac4af8cbf5730229f26254dc7308ac,false,func_approved,arg1,FROZEN_GENERIC_SCALAR_TOOL_ADAPTER,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_function_invocation_logic.py,4c261b1e0419b4790bf15d0a647697a2ad9d9756aa2ce2348f7a7ea8df7d767a,1182,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,EXCLUDED,b63cd8ff657d3580f268c1c53616be8c3829ff8d1f2e9eb1d1d8701d187d06d5,false,tool,,NO_ONE_STRING_ARGUMENT_DECORATED_TOOL_DEFINITION,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_function_invocation_logic.py,4c261b1e0419b4790bf15d0a647697a2ad9d9756aa2ce2348f7a7ea8df7d767a,1189,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,true,true,false,EXCLUDED,1db4540b1055a654bc4597787ad2a6e5d281c080b9058fa9a7ca45882570fefc,false,func_rejected,arg1,FROZEN_GENERIC_SCALAR_TOOL_ADAPTER,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_function_invocation_logic.py,4c261b1e0419b4790bf15d0a647697a2ad9d9756aa2ce2348f7a7ea8df7d767a,1188,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,EXCLUDED,bb745df65f6a31b31d2350273c2030a6f9490635079d1a0352cd077d171ec3a0,false,tool,,NO_ONE_STRING_ARGUMENT_DECORATED_TOOL_DEFINITION,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
